%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1510335838841060524,3364,1510335838840902522,/lla,0,1,41.5173248944,-81.5492689448,296.409241638,0.0249709623408,0.0,0.0,0.0,0.0216918264017,0.0,0.0,0.0,0.025085268116,0
1510335839842697148,3365,1510335839842468025,/lla,0,1,41.5173204502,-81.549269371,296.409838325,0.0251660482934,0.0,0.0,0.0,0.0218612945259,0.0,0.0,0.0,0.0252812493631,0
1510335840842750124,3366,1510335840842556416,/lla,0,1,41.5173152359,-81.5492697801,296.45163535,0.0241795346978,0.0,0.0,0.0,0.020996513551,0.0,0.0,0.0,0.0243240076433,0
1510335841840317091,3367,1510335841840102614,/lla,0,1,41.5173110898,-81.5492700554,296.461659861,0.0243729665736,0.0,0.0,0.0,0.0211644887807,0.0,0.0,0.0,0.0245185987056,0
1510335842838822792,3368,1510335842838598699,/lla,0,1,41.5173063015,-81.549270768,296.513816953,0.0245664030105,0.0,0.0,0.0,0.0213324585572,0.0,0.0,0.0,0.0247131919904,0
1510335843844784402,3369,1510335843844613121,/lla,0,1,41.5172992164,-81.5492708434,296.448535921,0.024759839632,0.0,0.0,0.0,0.0215004323758,0.0,0.0,0.0,0.0249077830528,0
1510335844839277177,3370,1510335844839068814,/lla,0,1,41.5172913988,-81.5492715405,296.359795845,0.0249532768786,0.0,0.0,0.0,0.0216684024887,0.0,0.0,0.0,0.0251023770009,0
1510335845840131091,3371,1510335845839962287,/lla,0,1,41.5172836456,-81.5492715287,296.353434057,0.0251467153715,0.0,0.0,0.0,0.02183637439,0.0,0.0,0.0,0.0252969697179,0
1510335846839747484,3372,1510335846839515598,/lla,0,1,41.5172734258,-81.549271312,296.30453334,0.0253401511677,0.0,0.0,0.0,0.0220043493863,0.0,0.0,0.0,0.0254915619525,0
1510335847840446345,3373,1510335847840218029,/lla,0,1,41.5172601165,-81.5492704031,296.290452667,0.0255335851923,0.0,0.0,0.0,0.0221723200728,0.0,0.0,0.0,0.0256861498562,0
1510335848840472882,3374,1510335848840253921,/lla,0,1,41.5172455762,-81.5492689577,296.287588253,0.0241617612024,0.0,0.0,0.0,0.020988680689,0.0,0.0,0.0,0.0243448026643,0
1510335849843896780,3375,1510335849843734827,/lla,0,1,41.5172310793,-81.5492669581,296.211656991,0.0243535222006,0.0,0.0,0.0,0.0211552591929,0.0,0.0,0.0,0.024538015486,0
1510335850840889875,3376,1510335850840700370,/lla,0,1,41.5172162872,-81.5492639696,296.177865454,0.0245452800835,0.0,0.0,0.0,0.0213218346501,0.0,0.0,0.0,0.0247312280499,0
1510335851840159359,3377,1510335851839923989,/lla,0,1,41.5172013959,-81.549260532,296.164402445,0.0247370399768,0.0,0.0,0.0,0.0214884124003,0.0,0.0,0.0,0.0249244407961,0
1510335852838023513,3378,1510335852837844721,/lla,0,1,41.5171845375,-81.5492559146,296.167459918,0.0249288025539,0.0,0.0,0.0,0.0216549892451,0.0,0.0,0.0,0.0251176496224,0
1510335853894156016,3379,1510335853893928536,/lla,0,1,41.5171652792,-81.549248916,296.16399027,0.0251205592198,0.0,0.0,0.0,0.0218215664858,0.0,0.0,0.0,0.0253108647579,0
1510335854840679403,3380,1510335854840457895,/lla,0,1,41.5171441037,-81.5492402412,296.135718379,0.0237575120833,0.0,0.0,0.0,0.0206456655995,0.0,0.0,0.0,0.0239765954051,0
1510335855844320863,3381,1510335855844104060,/lla,0,1,41.5171234665,-81.5492302584,296.139391031,0.0239475730889,0.0,0.0,0.0,0.0208108327206,0.0,0.0,0.0,0.0241684046483,0
1510335856841312988,3382,1510335856841157720,/lla,0,1,41.5171036386,-81.5492187966,296.106117554,0.0241376319616,0.0,0.0,0.0,0.0209759974889,0.0,0.0,0.0,0.0243602198645,0
1510335857842501715,3383,1510335857842315236,/lla,0,1,41.5170841476,-81.5492061584,296.111250153,0.0243276936601,0.0,0.0,0.0,0.0211411607557,0.0,0.0,0.0,0.0245520320808,0
1510335858838841805,3384,1510335858838606614,/lla,0,1,41.5170651079,-81.5491922981,296.056224132,0.0245177493969,0.0,0.0,0.0,0.0213063278887,0.0,0.0,0.0,0.0247438464237,0
1510335859841851323,3385,1510335859841633591,/lla,0,1,41.5170445905,-81.5491755126,296.046288358,0.0235463163115,0.0,0.0,0.0,0.0204571682035,0.0,0.0,0.0,0.023799961859,0
1510335860839369559,3386,1510335860839138953,/lla,0,1,41.51702301,-81.5491555782,295.941753371,0.023734687512,0.0,0.0,0.0,0.0206208278868,0.0,0.0,0.0,0.0239903630435,0
1510335861841095159,3387,1510335861840864209,/lla,0,1,41.5170015958,-81.5491332187,295.929092921,0.0239230578386,0.0,0.0,0.0,0.0207844822355,0.0,0.0,0.0,0.0241807627744,0
1510335862838795015,3388,1510335862838580534,/lla,0,1,41.5169816726,-81.5491099423,295.938226057,0.0241114276548,0.0,0.0,0.0,0.0209481407239,0.0,0.0,0.0,0.0243711613625,0
1510335863840100187,3389,1510335863839869389,/lla,0,1,41.5169634463,-81.5490856693,295.941571572,0.0242998021495,0.0,0.0,0.0,0.0211117958054,0.0,0.0,0.0,0.0245615639699,0
1510335864840399046,3390,1510335864840155353,/lla,0,1,41.5169468821,-81.5490606121,295.858140909,0.0244881727708,0.0,0.0,0.0,0.0212754573512,0.0,0.0,0.0,0.0247519619444,0
1510335865838232131,3391,1510335865837958503,/lla,0,1,41.5169317961,-81.5490350105,295.842374827,0.0246765403632,0.0,0.0,0.0,0.0214391137105,0.0,0.0,0.0,0.0249423607876,0
1510335866835863459,3392,1510335866835634928,/lla,0,1,41.5169183264,-81.5490092749,295.773792235,0.0235209195404,0.0,0.0,0.0,0.020438634429,0.0,0.0,0.0,0.0238138442627,0
1510335867840429019,3393,1510335867840209725,/lla,0,1,41.5169058073,-81.5489829886,295.736296288,0.0237075924187,0.0,0.0,0.0,0.0206008469984,0.0,0.0,0.0,0.0240028417919,0
1510335868836982838,3394,1510335868836751787,/lla,0,1,41.5168943661,-81.5489557986,295.711455276,0.0238942660434,0.0,0.0,0.0,0.0207630565764,0.0,0.0,0.0,0.0241918400443,0
1510335869836957366,3395,1510335869836757398,/lla,0,1,41.5168840702,-81.5489280354,295.669386649,0.0240809410094,0.0,0.0,0.0,0.0209252685328,0.0,0.0,0.0,0.0243808395642,0
1510335870836812569,3396,1510335870836623368,/lla,0,1,41.5168749726,-81.5488998932,295.634958577,0.0242676180888,0.0,0.0,0.0,0.0210874798122,0.0,0.0,0.0,0.024569841074,0
1510335871836960489,3397,1510335871836734757,/lla,0,1,41.5168672465,-81.5488721211,295.622317851,0.0244542889085,0.0,0.0,0.0,0.0212496917985,0.0,0.0,0.0,0.024758836095,0
1510335872834592602,3398,1510335872834439681,/lla,0,1,41.5168608167,-81.5488449257,295.605841452,0.0231195252704,0.0,0.0,0.0,0.0201012906337,0.0,0.0,0.0,0.0234490417653,0
1510335873837425743,3399,1510335873837257695,/lla,0,1,41.5168554343,-81.54881848,295.617831669,0.0233044833419,0.0,0.0,0.0,0.0202620979811,0.0,0.0,0.0,0.0236366347787,0
1510335874837391405,3400,1510335874837180865,/lla,0,1,41.5168511427,-81.5487925103,295.598424969,0.0234894383543,0.0,0.0,0.0,0.0204229113881,0.0,0.0,0.0,0.0238242299716,0
1510335875838174917,3401,1510335875838003946,/lla,0,1,41.5168479733,-81.5487670204,295.56301473,0.0236743953074,0.0,0.0,0.0,0.0205837190688,0.0,0.0,0.0,0.0240118231428,0
1510335876835166117,3402,1510335876834949092,/lla,0,1,41.5168455032,-81.5487422115,295.537382228,0.0238593502436,0.0,0.0,0.0,0.0207445306623,0.0,0.0,0.0,0.0241994148344,0
1510335877838942547,3403,1510335877838780292,/lla,0,1,41.5168442046,-81.5487220299,295.498167801,0.022906450079,0.0,0.0,0.0,0.0199145815026,0.0,0.0,0.0,0.0232717198012,0
