%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1510335221854280555,2747,1510335221854142621,/lla,0,1,41.5167529509,-81.5491704324,297.620787624,0.0516599468401,0.0,0.0,0.0,0.0440417687366,0.0,0.0,0.0,0.0611614020976,0
1510335222854287368,2748,1510335222854055205,/lla,0,1,41.5167529236,-81.5491704535,297.613708732,0.0520604099145,0.0,0.0,0.0,0.0443831775637,0.0,0.0,0.0,0.0616355241278,0
1510335223853800481,2749,1510335223853617694,/lla,0,1,41.5167483526,-81.5491720566,298.546969471,0.0489063320842,0.0,0.0,0.0,0.0419124404365,0.0,0.0,0.0,0.0580235896193,0
1510335224852392591,2750,1510335224852206754,/lla,0,1,41.5167493574,-81.5491735922,298.542197562,0.0492975784746,0.0,0.0,0.0,0.0422477396512,0.0,0.0,0.0,0.0584877772062,0
1510335225854410978,2751,1510335225854255618,/lla,0,1,41.5167529842,-81.5491785479,298.546877203,0.049688829076,0.0,0.0,0.0,0.0425830401835,0.0,0.0,0.0,0.0589519617154,0
1510335226852207259,2752,1510335226852009520,/lla,0,1,41.5167617959,-81.549186752,298.562301744,0.0500800788306,0.0,0.0,0.0,0.0429183385881,0.0,0.0,0.0,0.0594161502828,0
1510335227853665171,2753,1510335227853485370,/lla,0,1,41.5167765899,-81.5491927631,298.538702264,0.0504713296564,0.0,0.0,0.0,0.0432536378733,0.0,0.0,0.0,0.0598803432917,0
1510335228848673031,2754,1510335228848460288,/lla,0,1,41.516797406,-81.5491895897,298.240259863,0.0508625838543,0.0,0.0,0.0,0.0435889413966,0.0,0.0,0.0,0.0603445269066,0
1510335229852845410,2755,1510335229852570440,/lla,0,1,41.5168147505,-81.5491751306,298.206688218,0.0512538306104,0.0,0.0,0.0,0.0439242403699,0.0,0.0,0.0,0.0608087168837,0
1510335230851654835,2756,1510335230851492954,/lla,0,1,41.5168254783,-81.5491515388,298.077416817,0.0481618067285,0.0,0.0,0.0,0.0414937410136,0.0,0.0,0.0,0.0572652876459,0
1510335231854482330,2757,1510335231854259717,/lla,0,1,41.5168270135,-81.5491247043,297.878048679,0.0485440415699,0.0,0.0,0.0,0.041823055453,0.0,0.0,0.0,0.0577197719759,0
1510335232851868680,2758,1510335232851712373,/lla,0,1,41.5168178385,-81.5490994138,297.039186938,0.0489262776266,0.0,0.0,0.0,0.0421523682328,0.0,0.0,0.0,0.0581742556407,0
1510335233852218486,2759,1510335233852034520,/lla,0,1,41.5167966027,-81.5490762002,294.713975104,0.0493085170268,0.0,0.0,0.0,0.0424816886206,0.0,0.0,0.0,0.0586287464049,0
1510335234849759349,2760,1510335234849576794,/lla,0,1,41.516778333,-81.5490656401,294.771271461,0.049690748989,0.0,0.0,0.0,0.0428110016592,0.0,0.0,0.0,0.0590832308306,0
1510335235847870761,2761,1510335235847668911,/lla,0,1,41.5167566948,-81.5490670913,294.801078824,0.0466777308432,0.0,0.0,0.0,0.0404322353085,0.0,0.0,0.0,0.0556264977257,0
1510335236852323623,2762,1510335236852145555,/lla,0,1,41.5167359459,-81.5490841062,294.835643925,0.0470511524926,0.0,0.0,0.0,0.0407556940519,0.0,0.0,0.0,0.0560715159916,0
1510335237851325435,2763,1510335237851144609,/lla,0,1,41.5167254685,-81.5491133214,294.956640358,0.0474245756366,0.0,0.0,0.0,0.0410791488428,0.0,0.0,0.0,0.056516521845,0
1510335238848470951,2764,1510335238848299154,/lla,0,1,41.5167270182,-81.5491444112,294.968154624,0.0477979957179,0.0,0.0,0.0,0.0414026086402,0.0,0.0,0.0,0.0569615368336,0
1510335239850037330,2765,1510335239849799027,/lla,0,1,41.516740176,-81.549170589,295.000835391,0.0481714215339,0.0,0.0,0.0,0.0417260645791,0.0,0.0,0.0,0.0574065475528,0
1510335240848208181,2766,1510335240848019121,/lla,0,1,41.5167615384,-81.5491843702,295.010190489,0.048544842657,0.0,0.0,0.0,0.0420495262813,0.0,0.0,0.0,0.0578515622935,0
1510335241850170687,2767,1510335241849964434,/lla,0,1,41.5167845588,-81.5491820731,295.006215322,0.0489182620092,0.0,0.0,0.0,0.042372985398,0.0,0.0,0.0,0.0582965754753,0
1510335242852066316,2768,1510335242851804836,/lla,0,1,41.5168035701,-81.5491654395,294.977965128,0.0455896536426,0.0,0.0,0.0,0.0397159546772,0.0,0.0,0.0,0.0544684523314,0
1510335243851076413,2769,1510335243850897170,/lla,0,1,41.5168143902,-81.5491385996,294.909627805,0.0459543680032,0.0,0.0,0.0,0.0400336849051,0.0,0.0,0.0,0.0549042003047,0
1510335244854403411,2770,1510335244854189968,/lla,0,1,41.5168140123,-81.549109301,294.86118996,0.0463190858244,0.0,0.0,0.0,0.0403514118388,0.0,0.0,0.0,0.0553399526453,0
1510335245852795926,2771,1510335245852635766,/lla,0,1,41.516804836,-81.5490858869,294.852947806,0.0466838028297,0.0,0.0,0.0,0.0406691384891,0.0,0.0,0.0,0.055775695898,0
1510335246850828662,2772,1510335246850580816,/lla,0,1,41.5167909463,-81.5490713195,294.896931422,0.047048521476,0.0,0.0,0.0,0.0409868682076,0.0,0.0,0.0,0.0562114450618,0
1510335247851526216,2773,1510335247851340649,/lla,0,1,41.5167740383,-81.5490646039,294.903768586,0.0474132380979,0.0,0.0,0.0,0.0413045925707,0.0,0.0,0.0,0.056647194484,0
1510335248848879301,2774,1510335248848616974,/lla,0,1,41.5167543273,-81.5490681855,294.91444791,0.0448953880518,0.0,0.0,0.0,0.039320249952,0.0,0.0,0.0,0.0537585952026,0
1510335249849267555,2775,1510335249848961473,/lla,0,1,41.5167364582,-81.5490839028,294.917711801,0.0452516967977,0.0,0.0,0.0,0.0396323145331,0.0,0.0,0.0,0.054185249418,0
1510335250850600255,2776,1510335250850454345,/lla,0,1,41.5167260846,-81.5491117608,295.003915753,0.0456080136474,0.0,0.0,0.0,0.0399443796048,0.0,0.0,0.0,0.0546119045783,0
1510335251847940293,2777,1510335251847777600,/lla,0,1,41.5167271431,-81.5491430306,294.998033172,0.04596432216,0.0,0.0,0.0,0.0402564486287,0.0,0.0,0.0,0.0550385618689,0
1510335252849767371,2778,1510335252849614576,/lla,0,1,41.5167380214,-81.5491672613,295.034089904,0.0463206380294,0.0,0.0,0.0,0.0405685133956,0.0,0.0,0.0,0.0554652158589,0
1510335253853085069,2779,1510335253852852534,/lla,0,1,41.5167563772,-81.5491823643,295.038755241,0.043511777754,0.0,0.0,0.0,0.0383242400013,0.0,0.0,0.0,0.052231854455,0
1510335254851876259,2780,1510335254851638281,/lla,0,1,41.5167812266,-81.5491831594,295.041402372,0.0438598739155,0.0,0.0,0.0,0.0386308351317,0.0,0.0,0.0,0.0526497106151,0
1510335255851656139,2781,1510335255851463963,/lla,0,1,41.5168025786,-81.5491669104,295.01730235,0.0442079658326,0.0,0.0,0.0,0.0389374285578,0.0,0.0,0.0,0.0530675632518,0
1510335256851311518,2782,1510335256851149638,/lla,0,1,41.5168147168,-81.5491382796,294.939351354,0.0445560622058,0.0,0.0,0.0,0.0392440235155,0.0,0.0,0.0,0.0534854201915,0
1510335257848340163,2783,1510335257848145118,/lla,0,1,41.516813916,-81.5491066103,294.900346378,0.0449041532479,0.0,0.0,0.0,0.0395506176475,0.0,0.0,0.0,0.0539032759307,0
1510335258848120243,2784,1510335258847943396,/lla,0,1,41.516803286,-81.5490821163,294.848172902,0.0452522483518,0.0,0.0,0.0,0.039857208836,0.0,0.0,0.0,0.0543211322022,0
1510335259847984461,2785,1510335259847796509,/lla,0,1,41.5167861501,-81.5490671642,294.919437399,0.0456003446344,0.0,0.0,0.0,0.0401638011736,0.0,0.0,0.0,0.0547389841608,0
1510335260850867681,2786,1510335260850604507,/lla,0,1,41.5167641535,-81.5490639248,294.906952721,0.045948439467,0.0,0.0,0.0,0.0404703990794,0.0,0.0,0.0,0.0551568412453,0
1510335261850734173,2787,1510335261850485144,/lla,0,1,41.5167403451,-81.5490780158,294.924871244,0.0428387053604,0.0,0.0,0.0,0.03795768972,0.0,0.0,0.0,0.0515662275852,0
1510335262848865220,2788,1510335262848650016,/lla,0,1,41.5167269674,-81.5491054417,295.004355869,0.0431786914591,0.0,0.0,0.0,0.0382589414643,0.0,0.0,0.0,0.0519754863563,0
1510335263854551947,2789,1510335263854340386,/lla,0,1,41.5167258579,-81.5491360936,295.078423414,0.0435186846802,0.0,0.0,0.0,0.0385601959252,0.0,0.0,0.0,0.0523847393418,0
1510335264851652369,2790,1510335264851467739,/lla,0,1,41.5167363915,-81.5491641708,295.076133121,0.0438586693287,0.0,0.0,0.0,0.0388614450285,0.0,0.0,0.0,0.052793994871,0
1510335265851105665,2791,1510335265850878331,/lla,0,1,41.5167545405,-81.5491805644,295.089837227,0.0441986610983,0.0,0.0,0.0,0.039162698539,0.0,0.0,0.0,0.0532032548979,0
1510335266853046354,2792,1510335266852835039,/lla,0,1,41.5167751495,-81.5491837705,295.078777663,0.0445386510676,0.0,0.0,0.0,0.0394639488768,0.0,0.0,0.0,0.0536125079653,0
1510335267852027441,2793,1510335267851740046,/lla,0,1,41.5167944112,-81.5491748327,295.054782566,0.0418435242259,0.0,0.0,0.0,0.0372935628111,0.0,0.0,0.0,0.0505020123552,0
1510335268853516323,2794,1510335268853207210,/lla,0,1,41.5168095873,-81.5491538397,295.000686863,0.0421756103621,0.0,0.0,0.0,0.0375895436579,0.0,0.0,0.0,0.0509028184215,0
1510335269850357015,2795,1510335269850142328,/lla,0,1,41.5168157996,-81.5491245869,294.906619718,0.0425077064397,0.0,0.0,0.0,0.0378855284279,0.0,0.0,0.0,0.0513036291074,0
1510335270851596425,2796,1510335270851379995,/lla,0,1,41.5168109171,-81.5490962015,294.888635197,0.0428397971634,0.0,0.0,0.0,0.0381815092541,0.0,0.0,0.0,0.0517044394193,0
1510335271851193232,2797,1510335271850988163,/lla,0,1,41.5167983002,-81.5490768796,295.085881954,0.0431718858747,0.0,0.0,0.0,0.0384774901051,0.0,0.0,0.0,0.0521052514488,0
1510335272851634987,2798,1510335272851472711,/lla,0,1,41.5167817734,-81.5490656687,295.186491238,0.0405487730075,0.0,0.0,0.0,0.0363549290076,0.0,0.0,0.0,0.0490725459525,0
1510335273854724851,2799,1510335273854551363,/lla,0,1,41.5167591139,-81.5490650002,295.272733404,0.0408731605763,0.0,0.0,0.0,0.0366457653223,0.0,0.0,0.0,0.0494651313844,0
1510335274851909077,2800,1510335274851683062,/lla,0,1,41.5167375753,-81.5490802254,295.277754823,0.0411975520669,0.0,0.0,0.0,0.0369366090674,0.0,0.0,0.0,0.0498577104504,0
1510335275854660194,2801,1510335275854496793,/lla,0,1,41.5167262959,-81.5491044926,295.39160838,0.0415219383041,0.0,0.0,0.0,0.0372274466181,0.0,0.0,0.0,0.050250291288,0
1510335276850713083,2802,1510335276850501090,/lla,0,1,41.5167242631,-81.5491301247,295.461096507,0.0418463285573,0.0,0.0,0.0,0.037518287494,0.0,0.0,0.0,0.0506428691119,0
1510335277851795492,2803,1510335277851642139,/lla,0,1,41.516732159,-81.549158173,295.443609039,0.0421707202931,0.0,0.0,0.0,0.037809124241,0.0,0.0,0.0,0.0510354528813,0
