%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1510335364847295825,2890,1510335364847161242,/lla,0,1,41.5167944183,-81.5495712278,295.374770763,0.0308232277195,0.0,0.0,0.0,0.0280588322638,0.0,0.0,0.0,0.0346012900863,0
1510335365847481551,2891,1510335365847216081,/lla,0,1,41.5168137138,-81.5495920677,295.443988584,0.0310698129573,0.0,0.0,0.0,0.028283300737,0.0,0.0,0.0,0.0348780984932,0
1510335366846774498,2892,1510335366846481354,/lla,0,1,41.5168309552,-81.5496107148,295.45344318,0.0313163996456,0.0,0.0,0.0,0.0285077728492,0.0,0.0,0.0,0.0351549089083,0
1510335367846145117,2893,1510335367845983249,/lla,0,1,41.5168466676,-81.5496276845,295.496431045,0.0315629867646,0.0,0.0,0.0,0.0287322431115,0.0,0.0,0.0,0.0354317195239,0
1510335368847112183,2894,1510335368846915250,/lla,0,1,41.516861143,-81.5496432466,295.488490327,0.0318095735061,0.0,0.0,0.0,0.0289567112273,0.0,0.0,0.0,0.0357085287589,0
1510335369849841009,2895,1510335369849599031,/lla,0,1,41.5168766755,-81.5496602098,295.594988547,0.032056159271,0.0,0.0,0.0,0.0291811821889,0.0,0.0,0.0,0.0359853409106,0
1510335370851080357,2896,1510335370850765634,/lla,0,1,41.516893949,-81.5496790865,295.620993192,0.0302907012294,0.0,0.0,0.0,0.0276269317112,0.0,0.0,0.0,0.0339399021944,0
1510335371850760165,2897,1510335371850571882,/lla,0,1,41.5169120246,-81.5496987532,295.621955374,0.0305330266222,0.0,0.0,0.0,0.0278479485576,0.0,0.0,0.0,0.0342114226518,0
1510335372850300796,2898,1510335372850084295,/lla,0,1,41.5169290055,-81.5497170625,295.634672388,0.0307753502345,0.0,0.0,0.0,0.0280689621868,0.0,0.0,0.0,0.0344829401679,0
1510335373850271691,2899,1510335373850021463,/lla,0,1,41.5169439731,-81.5497336189,295.659391413,0.0310176763662,0.0,0.0,0.0,0.0282899771779,0.0,0.0,0.0,0.034754458574,0
1510335374848350160,2900,1510335374848152180,/lla,0,1,41.5169572573,-81.5497483689,295.697901431,0.0312600043391,0.0,0.0,0.0,0.0285109933543,0.0,0.0,0.0,0.0350259764346,0
1510335375851221545,2901,1510335375851052067,/lla,0,1,41.5169688401,-81.5497609441,295.719675113,0.0315023283927,0.0,0.0,0.0,0.0287320107352,0.0,0.0,0.0,0.0352974981357,0
1510335376850304535,2902,1510335376850023074,/lla,0,1,41.516974529,-81.5497672141,295.734123717,0.0300083824563,0.0,0.0,0.0,0.0274226696674,0.0,0.0,0.0,0.0335695298384,0
