%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1510334621866734286,2147,1510334621866562564,/lla,0,1,41.5167909228,-81.5488780075,299.097064876,0.987941123631,0.0,0.0,0.0,0.738554690324,0.0,0.0,0.0,1.73804629603,0
1510334622864841065,2148,1510334622864657150,/lla,0,1,41.5167910536,-81.5488780182,299.121183207,0.995720207116,0.0,0.0,0.0,0.744370154918,0.0,0.0,0.0,1.7517318672,0
1510334623866743953,2149,1510334623866600156,/lla,0,1,41.5167886381,-81.5488782821,299.676416482,1.00349922585,0.0,0.0,0.0,0.750185503724,0.0,0.0,0.0,1.76541725437,0
1510334624865652816,2150,1510334624865455234,/lla,0,1,41.5167941779,-81.5488729354,299.656274294,1.01127830317,0.0,0.0,0.0,0.756000884295,0.0,0.0,0.0,1.77910278416,0
1510334625866372669,2151,1510334625866152405,/lla,0,1,41.5168148608,-81.5488590197,299.063061872,1.01905733053,0.0,0.0,0.0,0.761816243504,0.0,0.0,0.0,1.79278816183,0
1510334626863043533,2152,1510334626862818643,/lla,0,1,41.5168390777,-81.548847594,299.016481419,0.926725435327,0.0,0.0,0.0,0.682334941968,0.0,0.0,0.0,1.62117007471,0
1510334627862653752,2153,1510334627862464463,/lla,0,1,41.5168704407,-81.5488425813,299.036610006,0.934080396724,0.0,0.0,0.0,0.687750330663,0.0,0.0,0.0,1.63403638101,0
1510334628864055630,2154,1510334628863826109,/lla,0,1,41.516907112,-81.5488442775,298.985361382,0.941435396853,0.0,0.0,0.0,0.693165686195,0.0,0.0,0.0,1.64690305709,0
1510334629863214935,2155,1510334629862988152,/lla,0,1,41.5169442532,-81.5488532148,299.027727275,0.948790327058,0.0,0.0,0.0,0.698581055753,0.0,0.0,0.0,1.65976951019,0
1510334630863742665,2156,1510334630863545932,/lla,0,1,41.516979595,-81.5488669238,299.015761286,0.956145316753,0.0,0.0,0.0,0.703996392127,0.0,0.0,0.0,1.67263576652,0
1510334631865199431,2157,1510334631865032060,/lla,0,1,41.517013626,-81.5488857245,299.027250674,0.869859203531,0.0,0.0,0.0,0.632076772773,0.0,0.0,0.0,1.5137200986,0
1510334632862783585,2158,1510334632862576786,/lla,0,1,41.5170456953,-81.5489092193,299.041389966,0.876818050994,0.0,0.0,0.0,0.637133344208,0.0,0.0,0.0,1.52582988932,0
1510334633864907089,2159,1510334633864642885,/lla,0,1,41.5170757253,-81.5489361155,299.045114367,0.883776941955,0.0,0.0,0.0,0.642189999703,0.0,0.0,0.0,1.53793973167,0
1510334634863407459,2160,1510334634863244673,/lla,0,1,41.5171028038,-81.5489669208,299.10684543,0.890735773844,0.0,0.0,0.0,0.647246597747,0.0,0.0,0.0,1.55004935212,0
1510334635863383138,2161,1510334635863128873,/lla,0,1,41.5171276277,-81.549002247,299.145447331,0.897694674797,0.0,0.0,0.0,0.652303191827,0.0,0.0,0.0,1.56215908003,0
1510334636863457436,2162,1510334636863204692,/lla,0,1,41.5171502187,-81.5490416614,299.270181873,0.904653554448,0.0,0.0,0.0,0.657359840827,0.0,0.0,0.0,1.57426896168,0
