%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1510335125854131139,2651,1510335125853904831,/lla,0,1,41.5166920508,-81.5490421744,294.664366929,0.0747563484991,0.0,0.0,0.0,0.0596030877306,0.0,0.0,0.0,0.0866819980229,0
1510335126852370222,2652,1510335126852167910,/lla,0,1,41.5167201143,-81.549062223,294.66063073,0.0702566496262,0.0,0.0,0.0,0.0558690990574,0.0,0.0,0.0,0.0815016508604,0
1510335127855769932,2653,1510335127855544198,/lla,0,1,41.5167322131,-81.5491004124,294.706401903,0.0708187053013,0.0,0.0,0.0,0.0563160536689,0.0,0.0,0.0,0.0821536502166,0
1510335128854483230,2654,1510335128854260435,/lla,0,1,41.5167220345,-81.5491423433,294.785395166,0.0713807548635,0.0,0.0,0.0,0.056763006776,0.0,0.0,0.0,0.0828056743425,0
1510335129854083542,2655,1510335129853933844,/lla,0,1,41.5166913014,-81.5491651977,294.864135426,0.0719428037148,0.0,0.0,0.0,0.0572099586724,0.0,0.0,0.0,0.0834576927904,0
1510335130856434514,2656,1510335130856204273,/lla,0,1,41.516653466,-81.5491535649,295.870319735,0.0725048578617,0.0,0.0,0.0,0.0576569100691,0.0,0.0,0.0,0.084109692519,0
1510335131853382731,2657,1510335131853173570,/lla,0,1,41.5166360384,-81.5491122303,295.930576416,0.0730669077987,0.0,0.0,0.0,0.0581038620914,0.0,0.0,0.0,0.0847617129339,0
1510335132854966747,2658,1510335132854701452,/lla,0,1,41.5166444504,-81.5490679239,295.91156507,0.0687611858409,0.0,0.0,0.0,0.0549065676264,0.0,0.0,0.0,0.079662565387,0
1510335133855090649,2659,1510335133854852600,/lla,0,1,41.5166719316,-81.5490436218,295.870332297,0.0693112762995,0.0,0.0,0.0,0.0553458138552,0.0,0.0,0.0,0.0802998676527,0
1510335134857347258,2660,1510335134857107280,/lla,0,1,41.5167024507,-81.5490481909,295.848577155,0.0698613685036,0.0,0.0,0.0,0.0557850714118,0.0,0.0,0.0,0.0809371653884,0
1510335135855168027,2661,1510335135854967532,/lla,0,1,41.5167230028,-81.549073214,295.831086193,0.07041146817,0.0,0.0,0.0,0.0562243197204,0.0,0.0,0.0,0.0815744625404,0
1510335136854612703,2662,1510335136854395381,/lla,0,1,41.5167288899,-81.5491049193,295.919134852,0.0709615498561,0.0,0.0,0.0,0.0566635737575,0.0,0.0,0.0,0.0822117637056,0
1510335137858194989,2663,1510335137857862373,/lla,0,1,41.5167215993,-81.5491371655,296.03349991,0.0715116360369,0.0,0.0,0.0,0.0571028277645,0.0,0.0,0.0,0.0828490569702,0
1510335138853032856,2664,1510335138852886139,/lla,0,1,41.5167025374,-81.549159184,296.088387471,0.0672892774729,0.0,0.0,0.0,0.0539577301682,0.0,0.0,0.0,0.0779602717926,0
1510335139854569838,2665,1510335139854338145,/lla,0,1,41.5166790344,-81.5491651974,296.12893569,0.0678275923056,0.0,0.0,0.0,0.0543893910944,0.0,0.0,0.0,0.0785839577855,0
1510335140851857462,2666,1510335140851549307,/lla,0,1,41.5166549162,-81.5491528735,296.113959745,0.0683659011173,0.0,0.0,0.0,0.0548210482375,0.0,0.0,0.0,0.0792076458823,0
1510335141854222226,2667,1510335141854052289,/lla,0,1,41.5166396587,-81.5491252929,296.137183213,0.0689042097481,0.0,0.0,0.0,0.0552527092218,0.0,0.0,0.0,0.0798313235424,0
1510335142851912151,2668,1510335142851749855,/lla,0,1,41.5166376771,-81.5490919107,296.115472537,0.0694425246275,0.0,0.0,0.0,0.0556843751575,0.0,0.0,0.0,0.0804550124177,0
1510335143853843602,2669,1510335143853616045,/lla,0,1,41.5166488855,-81.5490618895,296.09878617,0.0699808370019,0.0,0.0,0.0,0.05611603344,0.0,0.0,0.0,0.0810786841441,0
1510335144854598368,2670,1510335144854405888,/lla,0,1,41.5166725486,-81.5490434092,296.041058133,0.065838157292,0.0,0.0,0.0,0.053018322432,0.0,0.0,0.0,0.0763152342096,0
1510335145855291491,2671,1510335145855060503,/lla,0,1,41.5166983602,-81.5490455644,296.006726278,0.0663648586743,0.0,0.0,0.0,0.0534424687518,0.0,0.0,0.0,0.0769257549048,0
1510335146854436677,2672,1510335146854203309,/lla,0,1,41.5167177421,-81.5490633396,296.023937618,0.0668915618977,0.0,0.0,0.0,0.0538666171725,0.0,0.0,0.0,0.0775362847607,0
1510335147856563289,2673,1510335147856342640,/lla,0,1,41.5167280691,-81.5490898085,296.048874021,0.0674182731035,0.0,0.0,0.0,0.0542907616088,0.0,0.0,0.0,0.0781467951001,0
1510335148856191592,2674,1510335148856014865,/lla,0,1,41.5167274418,-81.5491193878,296.110245391,0.0679449679412,0.0,0.0,0.0,0.054714910214,0.0,0.0,0.0,0.0787573242685,0
1510335149854050226,2675,1510335149853868018,/lla,0,1,41.516716289,-81.5491458539,296.156801747,0.0684716845431,0.0,0.0,0.0,0.0551390576545,0.0,0.0,0.0,0.0793678445925,0
1510335150852864508,2676,1510335150852643475,/lla,0,1,41.5166925992,-81.549163187,296.188504433,0.0689983838115,0.0,0.0,0.0,0.0555632059118,0.0,0.0,0.0,0.0799783622189,0
1510335151853158257,2677,1510335151852968715,/lla,0,1,41.5166618959,-81.5491576925,296.215102156,0.0643914201565,0.0,0.0,0.0,0.0520846408537,0.0,0.0,0.0,0.0747077102624,0
1510335152853241819,2678,1510335152852994684,/lla,0,1,41.5166410792,-81.5491287344,296.195350696,0.06490655871,0.0,0.0,0.0,0.0525013148212,0.0,0.0,0.0,0.0753053676045,0
1510335153857004780,2679,1510335153856851870,/lla,0,1,41.5166375057,-81.5490903973,296.158259847,0.0654216914896,0.0,0.0,0.0,0.0529179966018,0.0,0.0,0.0,0.0759030413465,0
1510335154854190699,2680,1510335154853965561,/lla,0,1,41.5166508062,-81.5490571424,296.009374793,0.0659368094438,0.0,0.0,0.0,0.0533346735248,0.0,0.0,0.0,0.0765007035032,0
1510335155855323205,2681,1510335155855051294,/lla,0,1,41.5166745987,-81.5490405968,295.96738799,0.066451949952,0.0,0.0,0.0,0.0537513469234,0.0,0.0,0.0,0.0770983593004,0
1510335156853875002,2682,1510335156853659344,/lla,0,1,41.5166967357,-81.5490453538,296.960494408,0.0629842236354,0.0,0.0,0.0,0.0511569147591,0.0,0.0,0.0,0.0731252436711,0
1510335157857384246,2683,1510335157857174965,/lla,0,1,41.5167151182,-81.5490622101,296.965584386,0.0634880964662,0.0,0.0,0.0,0.0515661666771,0.0,0.0,0.0,0.0737102548856,0
