%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1510335663844717239,3189,1510335663844439816,/lla,0,1,41.5173002188,-81.5492030961,295.385415844,0.0305986094729,0.0,0.0,0.0,0.0268658633337,0.0,0.0,0.0,0.0300558044891,0
1510335664845524071,3190,1510335664845180324,/lla,0,1,41.5173002243,-81.5492029008,295.351345681,0.0308321859963,0.0,0.0,0.0,0.0270709476453,0.0,0.0,0.0,0.0302852345226,0
1510335665844991668,3191,1510335665844804918,/lla,0,1,41.5172989719,-81.5492038145,295.343500214,0.0293146826156,0.0,0.0,0.0,0.0257465349687,0.0,0.0,0.0,0.0288029088386,0
1510335666845841799,3192,1510335666845623012,/lla,0,1,41.5172901808,-81.5492100135,295.412738593,0.0295473368494,0.0,0.0,0.0,0.0259508719367,0.0,0.0,0.0,0.0290315062879,0
1510335667844282581,3193,1510335667844047351,/lla,0,1,41.5172757525,-81.54921975,295.41481207,0.0297799952086,0.0,0.0,0.0,0.0261552116483,0.0,0.0,0.0,0.0292600998732,0
1510335668845812451,3194,1510335668845552515,/lla,0,1,41.5172603074,-81.5492288946,295.408100649,0.0300126521072,0.0,0.0,0.0,0.0263595494909,0.0,0.0,0.0,0.029488694293,0
1510335669847177493,3195,1510335669846966696,/lla,0,1,41.51724483,-81.5492368601,295.400955996,0.0302453072641,0.0,0.0,0.0,0.0265638858214,0.0,0.0,0.0,0.0297172893882,0
1510335670847313768,3196,1510335670847065180,/lla,0,1,41.517229695,-81.5492435027,295.43453336,0.0304779658024,0.0,0.0,0.0,0.0267682211825,0.0,0.0,0.0,0.0299458800409,0
1510335671845632575,3197,1510335671845406679,/lla,0,1,41.5172156217,-81.5492494711,295.428553209,0.0289612553471,0.0,0.0,0.0,0.0254426277034,0.0,0.0,0.0,0.028464494844,0
1510335672846559735,3198,1510335672846431123,/lla,0,1,41.5172007187,-81.5492543007,295.427684025,0.0291929435419,0.0,0.0,0.0,0.0256461679522,0.0,0.0,0.0,0.028692207437,0
1510335673845210853,3199,1510335673845026955,/lla,0,1,41.5171843821,-81.549259081,295.431886682,0.029424634595,0.0,0.0,0.0,0.0258497093367,0.0,0.0,0.0,0.0289199251055,0
1510335674843057253,3200,1510335674842799509,/lla,0,1,41.5171657053,-81.5492628486,295.428585997,0.0296563278811,0.0,0.0,0.0,0.0260532518943,0.0,0.0,0.0,0.0291476422615,0
1510335675848482523,3201,1510335675848345526,/lla,0,1,41.5171448588,-81.5492657861,295.448918152,0.0298880178255,0.0,0.0,0.0,0.0262567910217,0.0,0.0,0.0,0.0293753585462,0
1510335676847275261,3202,1510335676847107265,/lla,0,1,41.5171242113,-81.5492674374,295.405562827,0.0288383754693,0.0,0.0,0.0,0.0252874051696,0.0,0.0,0.0,0.0283479278656,0
1510335677847199144,3203,1510335677847065378,/lla,0,1,41.5171010913,-81.5492675201,295.390445861,0.0290690848095,0.0,0.0,0.0,0.0254897062642,0.0,0.0,0.0,0.0285747111693,0
1510335678846528732,3204,1510335678846308848,/lla,0,1,41.5170767185,-81.5492657241,295.360601732,0.0292997899776,0.0,0.0,0.0,0.0256920060418,0.0,0.0,0.0,0.0288014926504,0
1510335679844655451,3205,1510335679844449288,/lla,0,1,41.5170533459,-81.5492619219,295.375453096,0.029530500532,0.0,0.0,0.0,0.02589430454,0.0,0.0,0.0,0.0290282768278,0
1510335680841640176,3206,1510335680841490510,/lla,0,1,41.5170312381,-81.5492565086,295.368264943,0.0297612058289,0.0,0.0,0.0,0.0260966019838,0.0,0.0,0.0,0.0292550583056,0
1510335681844306466,3207,1510335681844111285,/lla,0,1,41.5170098718,-81.5492495493,295.344436502,0.0299919107498,0.0,0.0,0.0,0.0262989036175,0.0,0.0,0.0,0.0294818420426,0
1510335682922964212,3208,1510335682922753864,/lla,0,1,41.5169891831,-81.5492413217,295.344933794,0.0302226204558,0.0,0.0,0.0,0.0265012003895,0.0,0.0,0.0,0.0297086281371,0
1510335683841876141,3209,1510335683841664847,/lla,0,1,41.5169695367,-81.549231774,295.327357476,0.0289321203382,0.0,0.0,0.0,0.0253437995192,0.0,0.0,0.0,0.0282723805404,0
1510335684843127636,3210,1510335684842886200,/lla,0,1,41.5169507227,-81.5492206905,295.271250365,0.0291617429677,0.0,0.0,0.0,0.0255449394966,0.0,0.0,0.0,0.0284967641213,0
1510335685843038639,3211,1510335685842833236,/lla,0,1,41.5169330919,-81.5492090786,295.254252615,0.029391363751,0.0,0.0,0.0,0.0257460806808,0.0,0.0,0.0,0.0287211507175,0
1510335686844317028,3212,1510335686844089783,/lla,0,1,41.5169152035,-81.5491961065,295.273179917,0.0296209822679,0.0,0.0,0.0,0.0259472233522,0.0,0.0,0.0,0.0289455350211,0
1510335687845821492,3213,1510335687845595978,/lla,0,1,41.5168978456,-81.5491817444,295.278879803,0.0298506034482,0.0,0.0,0.0,0.0261483631575,0.0,0.0,0.0,0.0291699169335,0
1510335688843712077,3214,1510335688843550167,/lla,0,1,41.516881933,-81.5491667263,295.242725695,0.0300802221625,0.0,0.0,0.0,0.0263495055286,0.0,0.0,0.0,0.0293943016623,0
1510335689843606922,3215,1510335689843377630,/lla,0,1,41.5168667806,-81.549151623,295.266837881,0.0285788020104,0.0,0.0,0.0,0.0250577333673,0.0,0.0,0.0,0.0281119435634,0
1510335690844257302,3216,1510335690844012431,/lla,0,1,41.5168518094,-81.5491344704,295.256436726,0.0288074307584,0.0,0.0,0.0,0.0252581966289,0.0,0.0,0.0,0.0283368396779,0
1510335691843953951,3217,1510335691843720888,/lla,0,1,41.5168370451,-81.5491157811,295.219871473,0.0290360613508,0.0,0.0,0.0,0.0254586596794,0.0,0.0,0.0,0.0285617352666,0
1510335692843110199,3218,1510335692842863501,/lla,0,1,41.5168213941,-81.5490937094,295.246864787,0.0292646932264,0.0,0.0,0.0,0.0256591178386,0.0,0.0,0.0,0.0287866298327,0
1510335693844624836,3219,1510335693844444821,/lla,0,1,41.5168067713,-81.5490706914,295.199869905,0.0294933209078,0.0,0.0,0.0,0.0258595809155,0.0,0.0,0.0,0.0290115281552,0
1510335694842057129,3220,1510335694841812191,/lla,0,1,41.5167937123,-81.5490466929,295.201353095,0.0284442353032,0.0,0.0,0.0,0.0249280261614,0.0,0.0,0.0,0.0279888814186,0
1510335695845424655,3221,1510335695845260836,/lla,0,1,41.5167819157,-81.549022739,295.120623404,0.0286717862646,0.0,0.0,0.0,0.0251274512923,0.0,0.0,0.0,0.0282127951549,0
1510335696843435964,3222,1510335696843166721,/lla,0,1,41.5167711302,-81.548998166,295.138906614,0.0288993419804,0.0,0.0,0.0,0.0253268741446,0.0,0.0,0.0,0.0284367064243,0
1510335697844242168,3223,1510335697844041979,/lla,0,1,41.5167615316,-81.5489731899,295.094290639,0.0291268968645,0.0,0.0,0.0,0.0255262995733,0.0,0.0,0.0,0.0286606147311,0
1510335698842890718,3224,1510335698842661648,/lla,0,1,41.5167531048,-81.5489476362,295.058604321,0.0293544505585,0.0,0.0,0.0,0.0257257231334,0.0,0.0,0.0,0.028884524844,0
1510335699844175727,3225,1510335699843996161,/lla,0,1,41.5167458471,-81.5489221757,295.044702088,0.0295820029033,0.0,0.0,0.0,0.025925145289,0.0,0.0,0.0,0.0291084367235,0
1510335700898978559,3226,1510335700898717059,/lla,0,1,41.5167394813,-81.5488969055,295.03718236,0.029809559084,0.0,0.0,0.0,0.026124571504,0.0,0.0,0.0,0.0293323505262,0
1510335701841777993,3227,1510335701841568318,/lla,0,1,41.5167346261,-81.5488717999,295.000264412,0.0285320971944,0.0,0.0,0.0,0.0250007724643,0.0,0.0,0.0,0.0280878189954,0
1510335702842037223,3228,1510335702841849864,/lla,0,1,41.5167308014,-81.5488473856,294.997457392,0.0287585430635,0.0,0.0,0.0,0.0251991915083,0.0,0.0,0.0,0.0283107383225,0
1510335703842331287,3229,1510335703842173766,/lla,0,1,41.5167279388,-81.5488238868,294.972586778,0.0289849859053,0.0,0.0,0.0,0.0253976111502,0.0,0.0,0.0,0.0285336577692,0
1510335704843806572,3230,1510335704843610034,/lla,0,1,41.5167260887,-81.548802102,294.915895687,0.0292114304557,0.0,0.0,0.0,0.0255960317242,0.0,0.0,0.0,0.0287565770988,0
