%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1510335755838591702,3281,1510335755838387431,/lla,0,1,41.5175551693,-81.5491380882,296.384397859,0.026885806958,0.0,0.0,0.0,0.0235129078864,0.0,0.0,0.0,0.0266223951711,0
1510335756841711701,3282,1510335756841514437,/lla,0,1,41.5175578656,-81.5491352888,296.376317901,0.0271008963956,0.0,0.0,0.0,0.0237010126163,0.0,0.0,0.0,0.0268353759201,0
1510335757840267297,3283,1510335757840103361,/lla,0,1,41.5175635695,-81.5491294138,296.37254072,0.0273159807928,0.0,0.0,0.0,0.023889115947,0.0,0.0,0.0,0.0270483523566,0
1510335758840124687,3284,1510335758839909082,/lla,0,1,41.5175739019,-81.5491188415,296.380029438,0.0275310647837,0.0,0.0,0.0,0.0240772182417,0.0,0.0,0.0,0.0272613340706,0
1510335759843942227,3285,1510335759843757797,/lla,0,1,41.517587392,-81.5491042283,296.365850474,0.0277461532744,0.0,0.0,0.0,0.0242653246858,0.0,0.0,0.0,0.0274743112397,0
1510335760843129229,3286,1510335760842883465,/lla,0,1,41.517602777,-81.5490861499,296.36718119,0.0279612414739,0.0,0.0,0.0,0.0244534267333,0.0,0.0,0.0,0.0276872889571,0
1510335761843869475,3287,1510335761843644459,/lla,0,1,41.5176199123,-81.5490644591,296.380894357,0.0267098634391,0.0,0.0,0.0,0.0233227079102,0.0,0.0,0.0,0.0264690538951,0
1510335762837780068,3288,1510335762837445314,/lla,0,1,41.5176383017,-81.5490393652,296.392442544,0.0269235402753,0.0,0.0,0.0,0.0235092932629,0.0,0.0,0.0,0.0266808082421,0
1510335763839557257,3289,1510335763839245706,/lla,0,1,41.5176554908,-81.5490142089,296.361705924,0.0271372190673,0.0,0.0,0.0,0.0236958742147,0.0,0.0,0.0,0.0268925607388,0
1510335764839325736,3290,1510335764839116081,/lla,0,1,41.5176709305,-81.5489889865,296.293224566,0.0273508996214,0.0,0.0,0.0,0.0238824557332,0.0,0.0,0.0,0.0271043111923,0
1510335765844295902,3291,1510335765844135091,/lla,0,1,41.5176852977,-81.5489641274,296.316778999,0.0275645769894,0.0,0.0,0.0,0.0240690384131,0.0,0.0,0.0,0.0273160645279,0
1510335766844483262,3292,1510335766844253030,/lla,0,1,41.5176982093,-81.5489403014,296.285251334,0.0265332401755,0.0,0.0,0.0,0.0231526077994,0.0,0.0,0.0,0.0263141491833,0
1510335767844053567,3293,1510335767843842200,/lla,0,1,41.5177099195,-81.5489168979,296.304572496,0.0267455089188,0.0,0.0,0.0,0.0233378253703,0.0,0.0,0.0,0.0265246629525,0
1510335768846585048,3294,1510335768846431768,/lla,0,1,41.5177215298,-81.5488919413,296.305634848,0.026957771947,0.0,0.0,0.0,0.023523049508,0.0,0.0,0.0,0.0267351772743,0
1510335769843089574,3295,1510335769842761186,/lla,0,1,41.5177202824,-81.5488678891,299.981454447,0.027170038834,0.0,0.0,0.0,0.0237082669688,0.0,0.0,0.0,0.0269456871216,0
1510335770842017969,3296,1510335770841826446,/lla,0,1,41.5177307826,-81.5488415655,299.991582462,0.0273823047056,0.0,0.0,0.0,0.0238934875048,0.0,0.0,0.0,0.0271562023169,0
1510335771845287134,3297,1510335771845102747,/lla,0,1,41.5177418979,-81.5488113864,299.971890149,0.0275945697533,0.0,0.0,0.0,0.0240787119388,0.0,0.0,0.0,0.0273667182349,0
1510335772841000276,3298,1510335772840826606,/lla,0,1,41.5177538625,-81.5487753424,299.953818803,0.0278068343583,0.0,0.0,0.0,0.0242639319838,0.0,0.0,0.0,0.0275772303631,0
