%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1510334979856494432,2505,1510334979856268014,/lla,0,1,41.5167958461,-81.5493659178,294.816724449,0.109836078404,0.0,0.0,0.0,0.0785262392455,0.0,0.0,0.0,0.131985219466,0
1510334980856911505,2506,1510334980856740634,/lla,0,1,41.5167560378,-81.5493210513,296.721948609,0.110714783007,0.0,0.0,0.0,0.07915446115,0.0,0.0,0.0,0.133041104305,0
1510334981855923033,2507,1510334981855700158,/lla,0,1,41.5167334443,-81.5492601794,296.647369137,0.111593464176,0.0,0.0,0.0,0.0797826605946,0.0,0.0,0.0,0.134096983285,0
1510334982854503605,2508,1510334982854236508,/lla,0,1,41.5167266543,-81.5491936539,296.545314011,0.112472160161,0.0,0.0,0.0,0.0804108753015,0.0,0.0,0.0,0.13515287229,0
1510334983857535090,2509,1510334983857348891,/lla,0,1,41.5167346729,-81.5491274512,296.438749663,0.113350850424,0.0,0.0,0.0,0.0810390932635,0.0,0.0,0.0,0.136208744432,0
1510334984858195429,2510,1510334984858005440,/lla,0,1,41.5167574449,-81.5490682774,296.290473364,0.114229535042,0.0,0.0,0.0,0.0816673028494,0.0,0.0,0.0,0.137264617523,0
1510334985858422108,2511,1510334985857952506,/lla,0,1,41.5167927912,-81.5490216582,296.094931257,0.115108214869,0.0,0.0,0.0,0.0822955099006,0.0,0.0,0.0,0.138320510582,0
1510334986859832197,2512,1510334986859657608,/lla,0,1,41.5168359393,-81.5489913144,295.948118819,0.108902408351,0.0,0.0,0.0,0.0783807924592,0.0,0.0,0.0,0.130343358442,0
1510334987856880953,2513,1510334987856714088,/lla,0,1,41.5168827064,-81.5489789289,295.82310049,0.1097667137,0.0,0.0,0.0,0.0790028712468,0.0,0.0,0.0,0.131377825784,0
1510334988856938527,2514,1510334988856704414,/lla,0,1,41.5169280965,-81.5489851058,295.815399705,0.110631025324,0.0,0.0,0.0,0.0796249364511,0.0,0.0,0.0,0.132412282634,0
1510334989860179962,2515,1510334989860016398,/lla,0,1,41.5169688362,-81.5490062662,295.80808004,0.111495323084,0.0,0.0,0.0,0.0802470096961,0.0,0.0,0.0,0.133446767954,0
1510334990896241108,2516,1510334990896006144,/lla,0,1,41.5170018322,-81.5490389291,295.785075984,0.11235962727,0.0,0.0,0.0,0.0808690796048,0.0,0.0,0.0,0.134481234815,0
1510334991859214410,2517,1510334991858989822,/lla,0,1,41.5170271452,-81.5490806073,295.803834811,0.106268716721,0.0,0.0,0.0,0.0769780368366,0.0,0.0,0.0,0.126731972787,0
1510334992857587301,2518,1510334992857349755,/lla,0,1,41.5170444881,-81.5491323393,295.936375001,0.107118879695,0.0,0.0,0.0,0.077593854237,0.0,0.0,0.0,0.127745837712,0
1510334993859901573,2519,1510334993859679907,/lla,0,1,41.5170512308,-81.5491903091,296.033293825,0.107969021973,0.0,0.0,0.0,0.0782096913779,0.0,0.0,0.0,0.128759699629,0
1510334994858411433,2520,1510334994858238693,/lla,0,1,41.517045975,-81.5492468262,296.183772152,0.108819162213,0.0,0.0,0.0,0.0788255027231,0.0,0.0,0.0,0.129773553643,0
1510334995858447235,2521,1510334995858256027,/lla,0,1,41.5170314988,-81.5492960937,296.162488799,0.109669320153,0.0,0.0,0.0,0.079441326588,0.0,0.0,0.0,0.13078739572,0
